TALUKA_NAME,target_crop,soil_moisture
Akola,SUGARCANE,0.94748424
Akola,SUGARCANE,0.823879858
Akola,SUGARCANE,0.996618609
Akola,SUGARCANE,0.74982734
Akola,SUGARCANE,0.858581034
Akola,SUGARCANE,0.721866842
Akola,SUGARCANE,0.896205052
Akola,SUGARCANE,0.989699963
Akola,SUGARCANE,0.952262406
Akola,SUGARCANE,0.802439917
Akola,SUGARCANE,0.861512028
Akola,SUGARCANE,0.969721257
Akola,SUGARCANE,0.958309179
Akola,SUGARCANE,0.756915709
Akola,SUGARCANE,0.914007306
Akola,SUGARCANE,0.992259245
Akola,SUGARCANE,0.803321102
Akola,SUGARCANE,0.882375675
Akola,SUGARCANE,0.908484453
Akola,SUGARCANE,0.997797082
Akola,SUGARCANE,0.80862253
Akola,SUGARCANE,0.822725022
Akola,SUGARCANE,0.736515546
Akola,SUGARCANE,0.907135179
Akola,SUGARCANE,0.861660239
Akola,SUGARCANE,0.942153655
Akola,SUGARCANE,0.803973658
Akola,SUGARCANE,0.96874923
Akola,SUGARCANE,0.837936267
Akola,SUGARCANE,0.79310968
Akola,SUGARCANE,0.91263764
Akola,SUGARCANE,0.863817785
Akola,SUGARCANE,0.790598717
Akola,SUGARCANE,0.99326408
Akola,SUGARCANE,0.74865435
Akola,SUGARCANE,0.9613066
Akola,SUGARCANE,0.863369157
Akola,SUGARCANE,0.73677447
Akola,SUGARCANE,0.947894344
Akola,SUGARCANE,0.774778689
Akola,SUGARCANE,0.981605575
Akola,SUGARCANE,0.926291135
Akola,SUGARCANE,0.743170423
Akola,SUGARCANE,0.835122286
Akola,SUGARCANE,0.815251741
Akola,SUGARCANE,0.844002278
Akola,SUGARCANE,0.709918539
Akola,SUGARCANE,0.895143525
Akola,SUGARCANE,0.972148587
Akola,SUGARCANE,0.794452476
Akola,SUGARCANE,0.812437747
Akola,SUGARCANE,0.997714196
Akola,SUGARCANE,0.954375143
Akola,SUGARCANE,0.790730485
Akola,SUGARCANE,0.899971713
Akola,SUGARCANE,0.998554014
Akola,SUGARCANE,0.89490546
Akola,SUGARCANE,0.815125332
Akola,SUGARCANE,0.80205978
Akola,SUGARCANE,0.777185718
Akola,SUGARCANE,0.982517345
Akola,SUGARCANE,0.90891742
Akola,SUGARCANE,0.755571138
Akola,SUGARCANE,0.929700627
Akola,SUGARCANE,0.959524247
Akola,SUGARCANE,0.794255619
Akola,SUGARCANE,0.831662926
Akola,SUGARCANE,0.911248224
Akola,SUGARCANE,0.916729277
Akola,SUGARCANE,0.939570096
Akola,SUGARCANE,0.78448466
Akola,SUGARCANE,0.95960073
Akola,SUGARCANE,0.996125472
Akola,SUGARCANE,0.845560393
Akola,SUGARCANE,0.914495255
Akola,SUGARCANE,0.838368666
Akola,SUGARCANE,0.746370374
Akola,SUGARCANE,0.794779022
Akola,SUGARCANE,0.714571829
Akola,SUGARCANE,0.705767772
Akola,SUGARCANE,0.76901424
Akola,SUGARCANE,0.982443083
Akola,SUGARCANE,0.742267641
Akola,SUGARCANE,0.857116965
Akola,SUGARCANE,0.810604904
Akola,SUGARCANE,0.781432117
Akola,SUGARCANE,0.987947168
Akola,SUGARCANE,0.918502051
Akola,SUGARCANE,0.873029173
Akola,SUGARCANE,0.706936952
Akola,SUGARCANE,0.707890202
Akola,SUGARCANE,0.97560488
Akola,SUGARCANE,0.900920298
Akola,SUGARCANE,0.805464343
Akola,SUGARCANE,0.731441608
Akola,SUGARCANE,0.931881827
Akola,SUGARCANE,0.772598967
Akola,SUGARCANE,0.901198579
Akola,SUGARCANE,0.819108618
Akola,SUGARCANE,0.819466478
Akola,SUGARCANE,0.933035921
Akola,SUGARCANE,0.945561127
Akola,SUGARCANE,0.832341413
Akola,SUGARCANE,0.931215977
Akola,SUGARCANE,0.785779464
Akola,SUGARCANE,0.821186415
Akola,SUGARCANE,0.894479351
Akola,SUGARCANE,0.994237554
Akola,SUGARCANE,0.841650006
Akola,SUGARCANE,0.758254431
Akola,SUGARCANE,0.853728297
Akola,SUGARCANE,0.720894792
Akola,SUGARCANE,0.872428737
Akola,SUGARCANE,0.996118432
Akola,SUGARCANE,0.73686224
Akola,SUGARCANE,0.82730368
Akola,SUGARCANE,0.921417868
Akola,SUGARCANE,0.748924441
Akola,SUGARCANE,0.806194878
Akola,SUGARCANE,0.788876023
Akola,SUGARCANE,0.740226187
Akola,SUGARCANE,0.924453502
Akola,SUGARCANE,0.898002531
Akola,SUGARCANE,0.815459513
Akola,SUGARCANE,0.844710247
Akola,SUGARCANE,0.905331618
Akola,SUGARCANE,0.928692016
Akola,SUGARCANE,0.919254414
Akola,SUGARCANE,0.858070738
Akola,SUGARCANE,0.870055571
Akola,SUGARCANE,0.902713637
Akola,SUGARCANE,0.894663541
Akola,SUGARCANE,0.844484388
Akola,SUGARCANE,0.829085816
Akola,SUGARCANE,0.92344368
Akola,SUGARCANE,0.950631154
Akola,SUGARCANE,0.907315431
Akola,SUGARCANE,0.869397174
Akola,SUGARCANE,0.972604514
Akola,SUGARCANE,0.814769583
Akola,SUGARCANE,0.898586804
Akola,SUGARCANE,0.879947203
Akola,SUGARCANE,0.83351721
Akola,SUGARCANE,0.966143112
Akola,SUGARCANE,0.740977543
Akola,SUGARCANE,0.894695275
Akola,SUGARCANE,0.721864887
Akola,SUGARCANE,0.930424975
Akola,SUGARCANE,0.8248223
Akola,SUGARCANE,0.798865263
Akola,SUGARCANE,0.847495781
Akola,SUGARCANE,0.704750927
Akola,SUGARCANE,0.922689527
Akola,SUGARCANE,0.809906398
Akola,SUGARCANE,0.789484766
Akola,SUGARCANE,0.704805006
Akola,SUGARCANE,0.736102811
Akola,SUGARCANE,0.807761679
Akola,SUGARCANE,0.859859976
Akola,SUGARCANE,0.862317256
Akola,SUGARCANE,0.908345034
Akola,SUGARCANE,0.730207135
Akola,SUGARCANE,0.950932409
Akola,SUGARCANE,0.820913458
Akola,SUGARCANE,0.864947141
Akola,SUGARCANE,0.977400965
Akola,SUGARCANE,0.730801988
Akola,SUGARCANE,0.864672338
Akola,SUGARCANE,0.854836547
Akola,SUGARCANE,0.769341957
Akola,SUGARCANE,0.765944136
Akola,SUGARCANE,0.827414502
Akola,SUGARCANE,0.848722013
Akola,SUGARCANE,0.734571598
Akola,SUGARCANE,0.771445628
Akola,SUGARCANE,0.866204551
Akola,SUGARCANE,0.941427735
Akola,SUGARCANE,0.810743426
Akola,SUGARCANE,0.906354383
Akola,SUGARCANE,0.849675356
Akola,SUGARCANE,0.853063175
Akola,SUGARCANE,0.707002301
Akola,SUGARCANE,0.953995375
Akola,SUGARCANE,0.971676272
Akola,SUGARCANE,0.861665851
Akola,SUGARCANE,0.971374148
Akola,SUGARCANE,0.843937902
Akola,SUGARCANE,0.958713178
Akola,SUGARCANE,0.898224777
Akola,SUGARCANE,0.993419466
Akola,SUGARCANE,0.760064498
Akola,SUGARCANE,0.748967477
Akola,SUGARCANE,0.765312701
Akola,SUGARCANE,0.840123506
Akola,SUGARCANE,0.726902543
Akola,SUGARCANE,0.867140585
Akola,SUGARCANE,0.884126177
Akola,SUGARCANE,0.846576215
Akola,SUGARCANE,0.715561194
Akola,SUGARCANE,0.937915734
Akola,SUGARCANE,0.937522576
Akola,SUGARCANE,0.711692247
Akola,SUGARCANE,0.755991913
Akola,SUGARCANE,0.723152608
Akola,SUGARCANE,0.872136563
Akola,SUGARCANE,0.909627415
Akola,SUGARCANE,0.994615295
Akola,SUGARCANE,0.742410477
Akola,SUGARCANE,0.925222191
Akola,SUGARCANE,0.913577194
Akola,SUGARCANE,0.776458678
Akola,SUGARCANE,0.897088598
Akola,SUGARCANE,0.772435293
Akola,SUGARCANE,0.924174117
Akola,SUGARCANE,0.740594166
Akola,SUGARCANE,0.95684593
Akola,SUGARCANE,0.883567609
Akola,SUGARCANE,0.890603026
Akola,SUGARCANE,0.746134935
Akola,SUGARCANE,0.768433999
Akola,SUGARCANE,0.700666495
Akola,SUGARCANE,0.767290265
Akola,SUGARCANE,0.741341375
Akola,SUGARCANE,0.74626358
Akola,SUGARCANE,0.754643954
Akola,SUGARCANE,0.951717934
Akola,SUGARCANE,0.977208392
Akola,SUGARCANE,0.847664361
Akola,SUGARCANE,0.909786369
Akola,SUGARCANE,0.940252132
Akola,SUGARCANE,0.826585721
Akola,SUGARCANE,0.806396978
Akola,SUGARCANE,0.726393602
Akola,SUGARCANE,0.887956012
Akola,SUGARCANE,0.925493181
Akola,SUGARCANE,0.96035216
Akola,SUGARCANE,0.899937432
Akola,SUGARCANE,0.793155381
Akola,SUGARCANE,0.761688452
Akola,SUGARCANE,0.896098454
Akola,SUGARCANE,0.782972369
Akola,SUGARCANE,0.917406956
Akola,SUGARCANE,0.878792873
Akola,SUGARCANE,0.953960646
Akola,SUGARCANE,0.821391242
Akola,SUGARCANE,0.918793192
Akola,SUGARCANE,0.91755649
Akola,SUGARCANE,0.986783471
Akola,SUGARCANE,0.77677083
Akola,SUGARCANE,0.990016662
Akola,SUGARCANE,0.732576113
Akola,SUGARCANE,0.717658722
Akola,SUGARCANE,0.712821334
Akola,SUGARCANE,0.890946854
Akola,SUGARCANE,0.917377875
Akola,SUGARCANE,0.87636647
Akola,SUGARCANE,0.826177628
Akola,SUGARCANE,0.811024776
Akola,SUGARCANE,0.954606255
Akola,SUGARCANE,0.918859167
Akola,SUGARCANE,0.717234697
Akola,SUGARCANE,0.758098135
Akola,SUGARCANE,0.933808802
Akola,SUGARCANE,0.885782154
Akola,SUGARCANE,0.761289101
Akola,SUGARCANE,0.791713109
Akola,SUGARCANE,0.991859681
Akola,SUGARCANE,0.770309214
Akola,SUGARCANE,0.797384327
Akola,SUGARCANE,0.874043643
Akola,SUGARCANE,0.800153076
Akola,SUGARCANE,0.719198379
Akola,SUGARCANE,0.794217234
Akola,SUGARCANE,0.947789653
Akola,SUGARCANE,0.780313339
Akola,SUGARCANE,0.920554233
Akola,SUGARCANE,0.802649964
Akola,SUGARCANE,0.898181352
Akola,SUGARCANE,0.723573231
Akola,SUGARCANE,0.975697568
Akola,SUGARCANE,0.791436051
Akola,SUGARCANE,0.775359723
Akola,SUGARCANE,0.735826541
Akola,SUGARCANE,0.720877775
Akola,SUGARCANE,0.719119284
Akola,SUGARCANE,0.80954005
Akola,SUGARCANE,0.766307503
Akola,SUGARCANE,0.803445157
Akola,SUGARCANE,0.902987179
Akola,SUGARCANE,0.877854216
Akola,SUGARCANE,0.861586617
Akola,SUGARCANE,0.894039307
Akola,SUGARCANE,0.843762742
Akola,SUGARCANE,0.869094626
Akola,SUGARCANE,0.800102045
Akola,SUGARCANE,0.897215067
Akola,SUGARCANE,0.728959067
Akola,SUGARCANE,0.866099351
Akola,SUGARCANE,0.989120422
Akola,SUGARCANE,0.980325631
Akola,SUGARCANE,0.868950928
Akola,SUGARCANE,0.827815687
Akola,SUGARCANE,0.967382657
Akola,SUGARCANE,0.892146973
Akola,SUGARCANE,0.981398939
Akola,SUGARCANE,0.750988451
Akola,SUGARCANE,0.705520711
Akola,SUGARCANE,0.976503963
Akola,SUGARCANE,0.752983355
Akola,SUGARCANE,0.70551169
Akola,SUGARCANE,0.813588732
Akola,SUGARCANE,0.823689264
Akola,SUGARCANE,0.854510314
Akola,SUGARCANE,0.786897102
Akola,SUGARCANE,0.838322303
Akola,SUGARCANE,0.786807633
Akola,SUGARCANE,0.864737617
Akola,SUGARCANE,0.715124274
Akola,SUGARCANE,0.98802918
Akola,SUGARCANE,0.893495981
Akola,SUGARCANE,0.783576002
Akola,SUGARCANE,0.721081968
Akola,SUGARCANE,0.746849514
Akola,SUGARCANE,0.857178966
Akola,SUGARCANE,0.936476276
Akola,SUGARCANE,0.847988288
Akola,SUGARCANE,0.960336603
Akola,SUGARCANE,0.71133007
Akola,SUGARCANE,0.759629899
Akola,SUGARCANE,0.93789633
Akola,SUGARCANE,0.83529657
Akola,SUGARCANE,0.779513046
Akola,SUGARCANE,0.907406678
Akola,SUGARCANE,0.967279253
Akola,SUGARCANE,0.74523013
Akola,SUGARCANE,0.88432021
Akola,SUGARCANE,0.986441871
Akola,SUGARCANE,0.901110567
Akola,SUGARCANE,0.865337235
Akola,SUGARCANE,0.99745797
Akola,SUGARCANE,0.718477485
Akola,SUGARCANE,0.714565411
Akola,SUGARCANE,0.894809341
Akola,SUGARCANE,0.710637323
Akola,SUGARCANE,0.778436342
Akola,SUGARCANE,0.881033258
Akola,SUGARCANE,0.700596189
Akola,SUGARCANE,0.762093836
Akola,SUGARCANE,0.981117432
Akola,SUGARCANE,0.869377121
Akola,SUGARCANE,0.743383008
Akola,SUGARCANE,0.904744151
Akola,SUGARCANE,0.792874604
Akola,SUGARCANE,0.923547502
Akola,SUGARCANE,0.782910453
Akola,SUGARCANE,0.99460924
Akola,SUGARCANE,0.746497669
Akola,SUGARCANE,0.984854949
Akola,SUGARCANE,0.762123043
Akola,SUGARCANE,0.795405916
Akola,SUGARCANE,0.924902144
Akola,SUGARCANE,0.786738088
Akola,SUGARCANE,0.992473314
Akola,SUGARCANE,0.898903566
Akola,SUGARCANE,0.856388657
Akola,SUGARCANE,0.769484837
Akola,SUGARCANE,0.755999742
Akola,SUGARCANE,0.967741633
Akola,SUGARCANE,0.903866102
Akola,SUGARCANE,0.84922744
Akola,SUGARCANE,0.760447133
Akola,SUGARCANE,0.881106995
Akola,SUGARCANE,0.92794196
Akola,SUGARCANE,0.952912512
Akola,SUGARCANE,0.887889005
Akola,SUGARCANE,0.80990645
Akola,SUGARCANE,0.870279095
Akola,SUGARCANE,0.789590631
Akola,SUGARCANE,0.744554125
Akola,SUGARCANE,0.769209441
Akola,SUGARCANE,0.896068923
Akola,SUGARCANE,0.819798273
Akola,SUGARCANE,0.767086358
Akola,SUGARCANE,0.754671651
Akola,SUGARCANE,0.980509944
Akola,SUGARCANE,0.719344388
Akola,SUGARCANE,0.865784037
Akola,SUGARCANE,0.710696795
Akola,SUGARCANE,0.936318142
Akola,SUGARCANE,0.921388583
Akola,SUGARCANE,0.836534235
Akola,SUGARCANE,0.848394356
Akola,SUGARCANE,0.786550321
Akola,SUGARCANE,0.792801443
Akola,SUGARCANE,0.909198304
Akola,SUGARCANE,0.838720233
Akola,SUGARCANE,0.912556127
Akola,SUGARCANE,0.941005093
Akola,SUGARCANE,0.806452698
Akola,SUGARCANE,0.717766458
Akola,SUGARCANE,0.780667618
Akola,SUGARCANE,0.930132746
Akola,SUGARCANE,0.903404955
Sangamner,SUGARCANE,0.884777102
Sangamner,SUGARCANE,0.883885645
Sangamner,SUGARCANE,0.708111697
Sangamner,SUGARCANE,0.851075892
Sangamner,SUGARCANE,0.86263586
Sangamner,SUGARCANE,0.943486648
Sangamner,SUGARCANE,0.753076163
Sangamner,SUGARCANE,0.853520958
Sangamner,SUGARCANE,0.959628233
Sangamner,SUGARCANE,0.902790538
Sangamner,SUGARCANE,0.932051838
Sangamner,SUGARCANE,0.727222425
Sangamner,SUGARCANE,0.88368825
Sangamner,SUGARCANE,0.866680809
Sangamner,SUGARCANE,0.934040862
Sangamner,SUGARCANE,0.902201336
Sangamner,SUGARCANE,0.802066785
Sangamner,SUGARCANE,0.941404196
Sangamner,SUGARCANE,0.843754637
Sangamner,SUGARCANE,0.756005194
Sangamner,SUGARCANE,0.740290182
Sangamner,SUGARCANE,0.984294651
Sangamner,SUGARCANE,0.853234506
Sangamner,SUGARCANE,0.819412556
Sangamner,SUGARCANE,0.724007168
Sangamner,SUGARCANE,0.899211697
Sangamner,SUGARCANE,0.752791015
Sangamner,SUGARCANE,0.925389021
Sangamner,SUGARCANE,0.918040908
Sangamner,SUGARCANE,0.752060272
Sangamner,SUGARCANE,0.816196007
Sangamner,SUGARCANE,0.970181007
Sangamner,SUGARCANE,0.898940023
Sangamner,SUGARCANE,0.846371863
Sangamner,SUGARCANE,0.714103103
Sangamner,SUGARCANE,0.723533365
Sangamner,SUGARCANE,0.917492258
Sangamner,SUGARCANE,0.941591824
Sangamner,SUGARCANE,0.708732375
Sangamner,SUGARCANE,0.951394036
Sangamner,SUGARCANE,0.870419946
Sangamner,SUGARCANE,0.741845569
Sangamner,SUGARCANE,0.863321085
Sangamner,SUGARCANE,0.846595396
Sangamner,SUGARCANE,0.96137877
Sangamner,SUGARCANE,0.863702438
Sangamner,SUGARCANE,0.724675184
Sangamner,SUGARCANE,0.982973002
Sangamner,SUGARCANE,0.718984711
Sangamner,SUGARCANE,0.914248415
Sangamner,SUGARCANE,0.908791092
Sangamner,SUGARCANE,0.758167577
Sangamner,SUGARCANE,0.898768285
Sangamner,SUGARCANE,0.989421245
Sangamner,SUGARCANE,0.829176947
Sangamner,SUGARCANE,0.835885761
Sangamner,SUGARCANE,0.70962106
Sangamner,SUGARCANE,0.725065049
Sangamner,SUGARCANE,0.839674582
Sangamner,SUGARCANE,0.906385926
Sangamner,SUGARCANE,0.717023823
Sangamner,SUGARCANE,0.785470906
Sangamner,SUGARCANE,0.72094603
Sangamner,SUGARCANE,0.92369417
Sangamner,SUGARCANE,0.721745305
Sangamner,SUGARCANE,0.900389509
Sangamner,SUGARCANE,0.71198524
Sangamner,SUGARCANE,0.870704562
Sangamner,SUGARCANE,0.968651428
Sangamner,SUGARCANE,0.97249376
Sangamner,SUGARCANE,0.774277849
Sangamner,SUGARCANE,0.700961226
Sangamner,SUGARCANE,0.780990024
Sangamner,SUGARCANE,0.870822505
Sangamner,SUGARCANE,0.71268962
Sangamner,SUGARCANE,0.980363133
Sangamner,SUGARCANE,0.882982181
Sangamner,SUGARCANE,0.98883643
Sangamner,SUGARCANE,0.930728254
Sangamner,SUGARCANE,0.804333562
Sangamner,SUGARCANE,0.939924306
Sangamner,SUGARCANE,0.848042925
Sangamner,SUGARCANE,0.756785555
Sangamner,SUGARCANE,0.792828983
Sangamner,SUGARCANE,0.863619054
Sangamner,SUGARCANE,0.779880756
Sangamner,SUGARCANE,0.714626392
Sangamner,SUGARCANE,0.908085508
Sangamner,SUGARCANE,0.876096588
Sangamner,SUGARCANE,0.854266253
Sangamner,SUGARCANE,0.923248421
Sangamner,SUGARCANE,0.999072952
Sangamner,SUGARCANE,0.961849757
Sangamner,SUGARCANE,0.90661814
Sangamner,SUGARCANE,0.805963512
Sangamner,SUGARCANE,0.910188861
Sangamner,SUGARCANE,0.833255093
Sangamner,SUGARCANE,0.880687786
Sangamner,SUGARCANE,0.977678213
Sangamner,SUGARCANE,0.868179058
Sangamner,SUGARCANE,0.936759399
Sangamner,SUGARCANE,0.844078659
Sangamner,SUGARCANE,0.716296431
Sangamner,SUGARCANE,0.865135836
Sangamner,SUGARCANE,0.832208313
Sangamner,SUGARCANE,0.848585668
Sangamner,SUGARCANE,0.829084429
Sangamner,SUGARCANE,0.767659881
Sangamner,SUGARCANE,0.866304806
Sangamner,SUGARCANE,0.723099927
Sangamner,SUGARCANE,0.790466166
Sangamner,SUGARCANE,0.787865792
Sangamner,SUGARCANE,0.829981195
Sangamner,SUGARCANE,0.927478564
Sangamner,SUGARCANE,0.875561123
Sangamner,SUGARCANE,0.838326224
Sangamner,SUGARCANE,0.89103544
Sangamner,SUGARCANE,0.857005377
Sangamner,SUGARCANE,0.707805194
Sangamner,SUGARCANE,0.877505791
Sangamner,SUGARCANE,0.714517674
Sangamner,SUGARCANE,0.756936764
Sangamner,SUGARCANE,0.840513013
Sangamner,SUGARCANE,0.837271564
Sangamner,SUGARCANE,0.72663477
Sangamner,SUGARCANE,0.892951304
Sangamner,SUGARCANE,0.789015856
Sangamner,SUGARCANE,0.77435513
Sangamner,SUGARCANE,0.780412328
Sangamner,SUGARCANE,0.823386542
Sangamner,SUGARCANE,0.985912415
Sangamner,SUGARCANE,0.839923962
Sangamner,SUGARCANE,0.833741505
Sangamner,SUGARCANE,0.80789116
Sangamner,SUGARCANE,0.974106439
Sangamner,SUGARCANE,0.942895231
Sangamner,SUGARCANE,0.956033754
Sangamner,SUGARCANE,0.843259156
Sangamner,SUGARCANE,0.952173267
Sangamner,SUGARCANE,0.889681215
Sangamner,SUGARCANE,0.836400248
Sangamner,SUGARCANE,0.896557773
Sangamner,SUGARCANE,0.911047733
Sangamner,SUGARCANE,0.888686376
Sangamner,SUGARCANE,0.737638084
Sangamner,SUGARCANE,0.898232152
Sangamner,SUGARCANE,0.849313163
Sangamner,SUGARCANE,0.757586418
Sangamner,SUGARCANE,0.863920616
Sangamner,SUGARCANE,0.727716497
Sangamner,SUGARCANE,0.965707512
Sangamner,SUGARCANE,0.948768581
Sangamner,SUGARCANE,0.889827303
Sangamner,SUGARCANE,0.988130421
Sangamner,SUGARCANE,0.869259459
Sangamner,SUGARCANE,0.920690833
Sangamner,SUGARCANE,0.848080928
Sangamner,SUGARCANE,0.852351525
Sangamner,SUGARCANE,0.817336518
Sangamner,SUGARCANE,0.995875689
Sangamner,SUGARCANE,0.78177095
Sangamner,SUGARCANE,0.858283388
Sangamner,SUGARCANE,0.701579116
Sangamner,SUGARCANE,0.762266266
Sangamner,SUGARCANE,0.948216786
Sangamner,SUGARCANE,0.907724403
Sangamner,SUGARCANE,0.769775165
Sangamner,SUGARCANE,0.982212047
Sangamner,SUGARCANE,0.838166542
Sangamner,SUGARCANE,0.905373399
Sangamner,SUGARCANE,0.980947303
Sangamner,SUGARCANE,0.807699357
Sangamner,SUGARCANE,0.794341049
Sangamner,SUGARCANE,0.997404738
Sangamner,SUGARCANE,0.91908429
Sangamner,SUGARCANE,0.751789654
Sangamner,SUGARCANE,0.821664373
Sangamner,SUGARCANE,0.95295535
Sangamner,SUGARCANE,0.703816144
Sangamner,SUGARCANE,0.7118773
Sangamner,SUGARCANE,0.849902001
Sangamner,SUGARCANE,0.991189986
Sangamner,SUGARCANE,0.785556831
Sangamner,SUGARCANE,0.877191923
Sangamner,SUGARCANE,0.999656933
Sangamner,SUGARCANE,0.766469972
Sangamner,SUGARCANE,0.704733832
Sangamner,SUGARCANE,0.807229301
Sangamner,SUGARCANE,0.841558744
Sangamner,SUGARCANE,0.832145213
Sangamner,SUGARCANE,0.907000435
Sangamner,SUGARCANE,0.975505314
Sangamner,SUGARCANE,0.968177576
Sangamner,SUGARCANE,0.810511274
Sangamner,SUGARCANE,0.876266063
Sangamner,SUGARCANE,0.958191743
Sangamner,SUGARCANE,0.81099483
Sangamner,SUGARCANE,0.974987034
Sangamner,SUGARCANE,0.845966476
Sangamner,SUGARCANE,0.754256916
Sangamner,SUGARCANE,0.965629249
Sangamner,SUGARCANE,0.767457462
Sangamner,SUGARCANE,0.950810564
Sangamner,SUGARCANE,0.985607697
Sangamner,SUGARCANE,0.728666242
Sangamner,SUGARCANE,0.806375576
Sangamner,SUGARCANE,0.96327766
Sangamner,SUGARCANE,0.824168157
Sangamner,SUGARCANE,0.777918794
Sangamner,SUGARCANE,0.983171389
Sangamner,SUGARCANE,0.90237295
Sangamner,SUGARCANE,0.812603494
Sangamner,SUGARCANE,0.8830722
Sangamner,SUGARCANE,0.810754541
Sangamner,SUGARCANE,0.817217196
Sangamner,SUGARCANE,0.94106997
Sangamner,SUGARCANE,0.942687384
Sangamner,SUGARCANE,0.933984914
Sangamner,SUGARCANE,0.944746176
Sangamner,SUGARCANE,0.96333525
Sangamner,SUGARCANE,0.889948056
Sangamner,SUGARCANE,0.74376999
Sangamner,SUGARCANE,0.7421557
Sangamner,SUGARCANE,0.961738842
Sangamner,SUGARCANE,0.909569351
Sangamner,SUGARCANE,0.823921904
Sangamner,SUGARCANE,0.833555264
Sangamner,SUGARCANE,0.934658764
Sangamner,SUGARCANE,0.891486252
Sangamner,SUGARCANE,0.870773654
Sangamner,SUGARCANE,0.97592784
Sangamner,SUGARCANE,0.966753441
Sangamner,SUGARCANE,0.756803081
Sangamner,SUGARCANE,0.804793472
Sangamner,SUGARCANE,0.836137972
Sangamner,SUGARCANE,0.842314607
Sangamner,SUGARCANE,0.846308766
Sangamner,SUGARCANE,0.87289382
Sangamner,SUGARCANE,0.871515522
Sangamner,SUGARCANE,0.945215062
Sangamner,SUGARCANE,0.73003554
Sangamner,SUGARCANE,0.801465454
Sangamner,SUGARCANE,0.781630752
Sangamner,SUGARCANE,0.763586395
Sangamner,SUGARCANE,0.944480484
Sangamner,SUGARCANE,0.905509989
Sangamner,SUGARCANE,0.727487808
Sangamner,SUGARCANE,0.776062597
Sangamner,SUGARCANE,0.957448887
Sangamner,SUGARCANE,0.773297066
Sangamner,SUGARCANE,0.908605587
Sangamner,SUGARCANE,0.89924085
Sangamner,SUGARCANE,0.865306507
Sangamner,SUGARCANE,0.707100959
Sangamner,SUGARCANE,0.749302325
Sangamner,SUGARCANE,0.90523482
Sangamner,SUGARCANE,0.902630285
Sangamner,SUGARCANE,0.866874903
Sangamner,SUGARCANE,0.882255041
Sangamner,SUGARCANE,0.731309792
Sangamner,SUGARCANE,0.868367775
Sangamner,SUGARCANE,0.985447975
Sangamner,SUGARCANE,0.718424527
Sangamner,SUGARCANE,0.945576927
Sangamner,SUGARCANE,0.910232122
Sangamner,SUGARCANE,0.734783245
Sangamner,SUGARCANE,0.871977093
Sangamner,SUGARCANE,0.983506054
Sangamner,SUGARCANE,0.998591526
Sangamner,SUGARCANE,0.712611225
Sangamner,SUGARCANE,0.784952006
Sangamner,SUGARCANE,0.843777038
Sangamner,SUGARCANE,0.709571714
Sangamner,SUGARCANE,0.74991568
Sangamner,SUGARCANE,0.724468704
Sangamner,SUGARCANE,0.846726634
Sangamner,SUGARCANE,0.770213766
Sangamner,SUGARCANE,0.988764454
Sangamner,SUGARCANE,0.853010802
Sangamner,SUGARCANE,0.872969675
Sangamner,SUGARCANE,0.961639798
Sangamner,SUGARCANE,0.751306669
Sangamner,SUGARCANE,0.985487697
Sangamner,SUGARCANE,0.78728795
Sangamner,SUGARCANE,0.717955159
Sangamner,SUGARCANE,0.932551323
Sangamner,SUGARCANE,0.727030274
Sangamner,SUGARCANE,0.714060564
Sangamner,SUGARCANE,0.766925835
Sangamner,SUGARCANE,0.804423877
Sangamner,SUGARCANE,0.93813714
Sangamner,SUGARCANE,0.991039987
Sangamner,SUGARCANE,0.81194542
Sangamner,SUGARCANE,0.952682053
Sangamner,SUGARCANE,0.780233456
Sangamner,SUGARCANE,0.820165889
Sangamner,SUGARCANE,0.989257651
Sangamner,SUGARCANE,0.864942837
Sangamner,SUGARCANE,0.842644704
Sangamner,SUGARCANE,0.774828975
Sangamner,SUGARCANE,0.773919308
Sangamner,SUGARCANE,0.961294249
Sangamner,SUGARCANE,0.764902138
Sangamner,SUGARCANE,0.846753507
Sangamner,SUGARCANE,0.730461309
Sangamner,SUGARCANE,0.859304872
Sangamner,SUGARCANE,0.877028826
Sangamner,SUGARCANE,0.715986477
Sangamner,SUGARCANE,0.944258828
Sangamner,SUGARCANE,0.838425982
Sangamner,SUGARCANE,0.718902308
Sangamner,SUGARCANE,0.733906193
Sangamner,SUGARCANE,0.729846945
Sangamner,SUGARCANE,0.858054008
Sangamner,SUGARCANE,0.858613943
Sangamner,SUGARCANE,0.713276386
Sangamner,SUGARCANE,0.84254993
Sangamner,SUGARCANE,0.919885024
Sangamner,SUGARCANE,0.965299772
Sangamner,SUGARCANE,0.727328662
Sangamner,SUGARCANE,0.887228534
Sangamner,SUGARCANE,0.712966246
Sangamner,SUGARCANE,0.844373609
Sangamner,SUGARCANE,0.928344603
Sangamner,SUGARCANE,0.872894152
Sangamner,SUGARCANE,0.95741517
Sangamner,SUGARCANE,0.720572069
Sangamner,SUGARCANE,0.777593724
Sangamner,SUGARCANE,0.957717436
Sangamner,SUGARCANE,0.789155605
Sangamner,SUGARCANE,0.893882745
Sangamner,SUGARCANE,0.763018445
Sangamner,SUGARCANE,0.848347376
Sangamner,SUGARCANE,0.891402749
Sangamner,SUGARCANE,0.792723535
Sangamner,SUGARCANE,0.734818972
